Time (min),Wall – Thickness Loss (µm)
577.262443438914,-1.06857962697274
579.390999018349,-1.07460545193687
576.561056929931,-1.08263988522238
578.692662015927,-1.09469153515065
579.404213546779,-1.10071736011478
577.994325013505,-1.11477761836442
577.289888997961,-1.12281205164993
582.246353661441,-1.1167862266858
582.24330415488,-1.11076040172166
582.236188639572,-1.09670014347202
585.760401721664,-1.06054519368723
586.472969754704,-1.06857962697274
581.522604104345,-1.08665710186514
589.3201923803,-1.09469153515065
590.73821293107,-1.09670014347202
594.276657043779,-1.08866571018651
597.108632136572,-1.08464849354376
589.312060362804,-1.07862266857963
587.898105820782,-1.08464849354376
586.48415127876,-1.09067431850789
589.987017814927,-1.01233859397418
587.856429231118,-1.00229555236729
587.858462235492,-1.00631276901004
595.717040642662,-1.13486370157819
597.841530213349,-1.13285509325681
594.293937580957,-1.12281205164993
592.165382001522,-1.1167862266858
595.703826114232,-1.10875179340029
602.784780348399,-1.10071736011478
605.618788445565,-1.10071736011478
608.457879053666,-1.11076040172166
608.460928560226,-1.1167862266858
608.468044075535,-1.13084648493544
606.344571007034,-1.13486370157819
603.514628918616,-1.1428981348637
601.392172352302,-1.14892395982783
600.687736336758,-1.15695839311334
604.235328969151,-1.16700143472023
607.777839090608,-1.16700143472023
614.160456322353,-1.17905308464849
614.162489326727,-1.18307030129125
613.448904791501,-1.17302725968436
612.738369762836,-1.16901004304161
612.733287251901,-1.15896700143472
613.433657258697,-1.1428981348637
612.015636707927,-1.14088952654232
611.310184190196,-1.14691535150646
610.602698668092,-1.14892395982783
605.643184498051,-1.14892395982783
603.524793940485,-1.16298421807747
598.564263268258,-1.1609756097561
604.262774528198,-1.22123385939742
260.26217043547,-0.476040172166427
261.675108475305,-0.468005738880918
